DATE ,PARTY NAME ,PARTICULAR ,COLOR ,IN-WORD,WASHING,OUT-WORD,EXTRA,RATE , AMOUNT ,DESIGN,G.P,2/,2=,2,2/=,111=,VIRUS ,QTY,,
8-Oct-2019,REHAN FARHAN,SENT,GOLDEN,,,200,200,105,21000,JHALAK (WHITE),6004,100,100,,,,50 VIRUS,,,
8-Oct-2019,AL NOOR BANGLE,SENT,GOLDEN,,,124,124,105,13020,FANOOSE (WHITE),6005,64,60,,,,virus ,76,,
8-Oct-2019,SAFFAN BANGLE,SENT,GOLDEN,,,196,196,105,20580,JHALAK (WHITE),6006,,196,,,,4 VIRUS,,,
8-Oct-2019,MILAN BANGLE,SENT,GOLDEN,,,221,221,105,23205,NAGIN (WHITE),6007,103,118,,,,,,,
9-Oct-2019,FAHAD JUNAID,RECEVIED,GOLDEN,600,,,,,0,GOLA (WHITE),4042,600,,,,,,,,
9-Oct-2019,SAJJAD BANGLE,RECEVIED,GOLDEN,300,,,,,0,SAPNA (WHITE),4043,150,100,50,,,,,,
9-Oct-2019,SAFFAN BANGLE,RECEVIED,GOLDEN,400,,,,,0,GOLA (WHITE),4044,150,100,50,50,50,,,,
9-Oct-2019,MILAN BANGLE,RECEVIED,GOLDEN,725,,,,,0,UJALA (WHITE),4045,325,400,,,,,,,
9-Oct-2019,AL NOOR BANGLE,RECEVIED,GOLDEN,210,,,,,0,UJALA (WHITE),4046,126,24,60,,,,,,
9-Oct-2019,SAJJAD BANGLE,RECEVIED,GOLDEN,569,,,,,0,KAJAL (WHITE),4043,300,169,100,,,,,,
9-Oct-2019,FALAK STAR ,RECEVIED,GOLDEN,250,,,,,0,GOLA (WHITE),4047,100,100,50,,,,,,
9-Oct-2019,FAZAL HAMID,WASHING ,GOLDEN,,300,,,,0,GOLA (GOLDEN),,120,120,60,,,,,,
9-Oct-2019,AL NOOR BANGLE,WASHING ,GOLDEN,,100,,,,0,SAPNA (WHITE),,,,,100,,,,,
9-Oct-2019,AL NOOR BANGLE,WASHING ,GOLDEN,,100,,,,0,UJALA (WHITE),,,,,100,,,,,
9-Oct-2019,FALAK STAR ,WASHING ,GOLDEN,,300,,,,0,UJALA (WHITE),,100,150,50,,,,,,
9-Oct-2019,KASHIF BHAI TAHIR,WASHING ,GOLDEN,,580,,,,0,NAGIN (WHITE),,230,220,130,,,,,,
9-Oct-2019,SAFFAN BANGLE,WASHING ,GOLDEN,,100,,,,0,GHUNGRO (WHITE),,,,,100,,,,,
9-Oct-2019,AL SHAMS BANGLE,WASHING ,GOLDEN,,400,,,,0,GHUNGRO BACHA (WHITE),,,,,,,,,,
9-Oct-2019,AL NOOR BANGLE,WASHING ,GOLDEN,,200,,,,0,F-16 (WHITE),,,,,200,,,,,
9-Oct-2019,MILAN BANGLE,WASHING ,GOLDEN,,725,,,,0,UJALA (WHITE),,325,400,,,,,,,
9-Oct-2019,AL SHAMS BANGLE,WASHING ,GOLDEN,,400,,,,0,JANOON BACHA (WHITE),,,,,,,,,,
10-Oct-2019,SAFFAN BANGLE,RECEVIED,GOLDEN,100,,,,,0,KANTA (WHITE),4048,,,,100,,,,,
10-Oct-2019,SAFFAN BANGLE,RECEVIED,GOLDEN,50,,,,,0,JHALAK (WHITE),4048,,,,50,,,,,
10-Oct-2019,SAFFAN BANGLE,RECEVIED,GOLDEN,50,,,,,0,TAJ MEHAL (WHITE),4048,,,,,50,,,,
10-Oct-2019,KASHIF BHAI TAHIR,RECEVIED,GOLDEN,100,,,,,0,NAGIN BACHA (WHITE),,,,,,,,,,
10-Oct-2019,KASHIF BHAI TAHIR,RECEVIED,GOLDEN,80,,,,,0,MOR PER BACHA (WHITE),,,,,,,,,,
10-Oct-2019,FAHAD JUNAID,RECEVIED,GOLDEN,500,,,,,0,GOLA (WHITE),4049,,300,200,,,,,,
10-Oct-2019,MILAN BANGLE,RECEVIED,GOLDEN,275,,,,,0,UJALA (WHITE),4050,275,,,,,,,,
10-Oct-2019,FALAK STAR ,RECEVIED,GOLDEN,300,,,,,0,KAJAL (WHITE),4051,150,100,50,,,,,,
10-Oct-2019,SAFFAN BANGLE,WASHING ,GOLDEN,,300,,,,0,NAGIN (WHITE),,150,100,50,,,,,,
10-Oct-2019,AL SHAMS BANGLE,WASHING ,GOLDEN,,400,,,,0,MOR PER BACHA (WHITE),,,,,,,,,,
10-Oct-2019,AL SHAMS BANGLE,WASHING ,GOLDEN,,400,,,,0,BALDAR K BACHA (WHITE),,,,,,,,,,
10-Oct-2019,SAJJAD BANGLE,WASHING ,GOLDEN,,300,,,,0,SAPNA (WHITE),,150,100,50,,,,,,
10-Oct-2019,MILAP BANGLE,WASHING ,GOLDEN,,300,,,,0,KANTA (WHITE),,,200,100,,,,,,
10-Oct-2019,MILAN BANGLE,WASHING ,GOLDEN,,275,,,,0,UJALA (WHITE),,275,,,,,,,,
10-Oct-2019,MILAP BANGLE,WASHING ,GOLDEN,,400,,,,0,SHAMA (WHITE),,300,,100,,,,,,
10-Oct-2019,IRFA NAMAL,WASHING ,GOLDEN,,200,,,,0,GOLA (GOLDEN),,80,80,40,,,,,,
10-Oct-2019,KASHIF BHAI TAHIR,WASHING ,GOLDEN,,100,,,,0,NAGIN BACHA (WHITE),,,,,,,,,,
10-Oct-2019,KASHIF BHAI TAHIR,WASHING ,GOLDEN,,80,,,,0,MOR PER BACHA (WHITE),,,,,,,,,,
10-Oct-2019,SAJJAD BANGLE,WASHING ,GOLDEN,,569,,,,0,KAJAL (WHITE),,300,169,100,,,,,,
10-Oct-2019,SAFFAN BANGLE,SENT,GOLDEN,,,300,300,105,31500,SHAMA (WHITE),6008,300,,,,,,,,
10-Oct-2019,MILAN BANGLE,SENT,GOLDEN,,,500,500,105,52500,UJALA (WHITE),6009,,240,,260,,,,,
10-Oct-2019,SAFFAN BANGLE,SENT,GOLDEN,,,300,300,105,31500,SHAMA (WHITE),6010,300,,,,,,,,
10-Oct-2019,DATA BANGLE,SENT,GOLDEN,,,278,278,105,29190,JANOON (WHITE),6011,150,78,50,,,VIRUS ,22,,
10-Oct-2019,AL SHAMS BANGLE,SENT,GOLDEN,,,260,260,105,27300,SHAMA (WHITE),6012,260,,,,,,,,
10-Oct-2019,SHAHID HIRA,SENT,GOLDEN,,,297,297,105,31185,GOLA BACHA (WHITE),6013,,,,,,,,,
10-Oct-2019,SHAHID HIRA,SENT,GOLDEN,,,120,120,105,12600,GOLA (GOLDEN),6013,,,,,,VIRUS ,20,,
10-Oct-2019,AL SHAMS BANGLE,SENT,GOLDEN,,,400,402,105,42000,FANOOSE BACHA (WHITE),6014,,,,,,,,,
10-Oct-2019,SAFFAN BANGLE,SENT,GOLDEN,,,130,130,105,13650,JHALAK (WHITE),6015,130,,,,,20 VIRUS,,,
10-Oct-2019,SAFFAN BANGLE,SENT,GOLDEN,,,200,200,105,21000,UJALA (WHITE),6015,,200,,,,,,,
10-Oct-2019,MILAP BANGLE,SENT,GOLDEN,,,112,115,105,11760,NAGIN (WHITE),6016,,,,112,,,,,
10-Oct-2019,AL SHAMS BANGLE,SENT,GOLDEN,,,400,404,105,42000,JHALAK BACHA (WHITE),6017,,,,,,,,,
12-Oct-2019,SAFFAN BANGLE,RECEVIED,GOLDEN,200,,,,,0,SHAMA (WHITE),4052,,200,,,,,,,
12-Oct-2019,AL SHAMS BANGLE,RECEVIED,GOLDEN,100,,,,,0,SHAMA (WHITE),4053,,100,,,,,,,
12-Oct-2019,MAKKAH BANGLE,RECEVIED,GOLDEN,600,,,,,0,GOLA BACHA (WHITE),4054,,,,,,,,,
12-Oct-2019,MILAN BANGLE,RECEVIED,GOLDEN,420,,,,,0,JUGNO (WHITE),4055,210,140,70,,,,,,
12-Oct-2019,MILAN BANGLE,RECEVIED,GOLDEN,100,,,,,0,TAJ MEHAL (WHITE),4055,,,,,100,,,,
12-Oct-2019,MILAN BANGLE,RECEVIED,GOLDEN,100,,,,,0,SADA BHAR (WHITE),4055,,,,,100,,,,
12-Oct-2019,GOLDEN JUBLEE,RECEVIED,GOLDEN,280,,,,,0,GOLA (WHITE),4056,130,100,50,,,,,,
12-Oct-2019,GOLDEN JUBLEE,RECEVIED,GOLDEN,20,,,,,0,GOLA BACHA (WHITE),4056,,,,,,,,,
12-Oct-2019,SAFFAN BANGLE,RECEVIED,GOLDEN,250,,,,,0,F-16 (WHITE),4052,100,100,50,,,,,,
12-Oct-2019,SAFFAN BANGLE,RECEVIED,GOLDEN,70,,,,,0,KAJAL BACHA (WHITE),4052,,,,,,,,,
12-Oct-2019,MAKKAH BANGLE,RECEVIED,GOLDEN,600,,,,,0,GOLA BACHA (WHITE),4054,,,,,,,,,
12-Oct-2019,MAKKAH BANGLE,RECEVIED,GOLDEN,150,,,,,0,SADA BHAR (WHITE),4074,150,,,,,,,,
12-Oct-2019,MILAP BANGLE,RECEVIED,GOLDEN,150,,,,,0,SADA BHAR (WHITE),4057,100,20,30,,,,,,
12-Oct-2019,MILAP BANGLE,RECEVIED,GOLDEN,150,,,,,0,KAJAL (WHITE),4057,85,20,45,,,,,,
12-Oct-2019,MILAP BANGLE,RECEVIED,GOLDEN,19,,,,,0,UJALA (WHITE),4057,19,,,,,,,,
12-Oct-2019,RAEES 10 NUMBER,RECEVIED,GOLDEN,300,,,,,0,GOLA (WHITE),4058,150,100,50,,,,,,
12-Oct-2019,SAFFAN BANGLE,RECEVIED,GOLDEN,50,,,,,0,TARANG (WHITE),5042,,,,50,,,,,
12-Oct-2019,SAJJAD BANGLE,RECEVIED,GOLDEN,300,,,,,0,UJALA (WHITE),4059,,200,100,,,,,,
12-Oct-2019,FAHAD JUNAID,RECEVIED,GOLDEN,480,,,,,0,GOLA BACHA (WHITE),4060,,,,,,,,,
12-Oct-2019,MILAN BANGLE,RECEVIED,GOLDEN,350,,,,,0,GOLA (JAMNI),4055,150,100,50,50,,,,,
12-Oct-2019,MILAN BANGLE,RECEVIED,GOLDEN,300,,,,,0,KANTA (WHITE),4055,130,100,70,,,,,,
12-Oct-2019,FALAK STAR ,RECEVIED,GOLDEN,300,,,,,0,TAJ MEHAL (WHITE),,150,100,50,,,,,,
12-Oct-2019,RAEES 10 NUMBER,RECEVIED,GOLDEN,120,,,,,0,BALDAR K BACHA (WHITE),4058,,,,,,,,,
12-Oct-2019,RAEES 10 NUMBER,RECEVIED,GOLDEN,120,,,,,0,MOR PER BACHA (WHITE),4058,,,,,,,,,
12-Oct-2019,RAEES 10 NUMBER,RECEVIED,GOLDEN,120,,,,,0,JHALAK BACHA (WHITE),4058,,,,,,,,,
12-Oct-2019,NAJID MIRZA,WASHING ,GOLDEN,,300,,,,0,NAGIN BACHA (WHITE),,,,,,,,,,
12-Oct-2019,NAJID MIRZA,WASHING ,GOLDEN,,670,,,,0,GOLA BACHA (GOLDEN),,,,,,,,,,
12-Oct-2019,KASHIF BHAI TAHIR,WASHING ,GOLDEN,,120,,,,0,GOLA (GOLDEN),,120,,,,,,,,
12-Oct-2019,KASHIF BHAI TAHIR,WASHING ,GOLDEN,,20,,,,0,GOLA (GOLDEN),,,,20,,,,,,
12-Oct-2019,MILAN BANGLE,WASHING ,GOLDEN,,125,,,,0,KANTA (WHITE),,95,20,10,,,,,,
12-Oct-2019,NAJID MIRZA,WASHING ,GOLDEN,,315,,,,0,NAGIN BACHA (WHITE),,,,,,,,,,
12-Oct-2019,REHAN FARHAN,WASHING ,GOLDEN,,600,,,,0,GOLA BACHA (WHITE),,,,,,,,,,
12-Oct-2019,AZEEM FAHIM,WASHING ,GOLDEN,,700,,,,0,GOLA (WHITE),,200,200,300,,,,,,
12-Oct-2019,AL SHAMS BANGLE,SENT,GOLDEN,,,400,400,105,42000,JANOON BACHA (WHITE),6018,,,,,,,,,
12-Oct-2019,MILAN BANGLE,SENT,GOLDEN,,,485,485,105,50925,UJALA (WHITE),6019,325,160,,,,,,,
12-Oct-2019,AL SHAMS BANGLE,SENT,GOLDEN,,,400,400,105,42000,MOR PER BACHA (WHITE),6020,,,,,,,,,
12-Oct-2019,MILAN BANGLE,SENT,GOLDEN,,,120,120,105,12600,UJALA (WHITE),6021,120,,,,,,,,
12-Oct-2019,MILAN BANGLE,SENT,GOLDEN,,,40,40,105,4200,UJALA (WHITE),6022,,,,40,,,,,
12-Oct-2019,AL SHAMS BANGLE,SENT,GOLDEN,,,400,430,105,42000,GHUNGRO BACHA (WHITE),6023,,,,,,,,,
12-Oct-2019,AL NOOR BANGLE,SENT,GOLDEN,,,184,184,105,19320,F-16 (WHITE),6024,,,,184,,16 VIRUS,,,
12-Oct-2019,AL NOOR BANGLE,SENT,GOLDEN,,,94,94,105,9870,SAPNA (WHITE),6024,,,,94,,6 VIRUS,,,
12-Oct-2019,AL NOOR BANGLE,SENT,GOLDEN,,,100,100,105,10500,UJALA (WHITE),6024,,100,,,,,,,
12-Oct-2019,AL QURESH BANGLE,SENT,GOLDEN,,,400,410,105,42000,GOLA BACHA (GOLDEN),6025,,,,,,,,,
12-Oct-2019,SAJJAD BANGLE,SENT,GOLDEN,,,170,170,105,17850,KANTA (WHITE),6026,,,,170,,30 VIRUS,,,
12-Oct-2019,SAJJAD BANGLE,SENT,GOLDEN,,,300,300,105,31500,SAPNA (WHITE),6026,150,100,50,,,,,,
12-Oct-2019,AL SHAMS BANGLE,SENT,GOLDEN,,,400,430,105,42000,BALDAR K BACHA (WHITE),6027,,,,,,,,,
12-Oct-2019,MAKKAH BANGLE,SENT,GOLDEN,,,400,400,105,42000,NAGIN (WHITE),6028,280,,120,,,,,,
12-Oct-2019,MILAN BANGLE,SENT,GOLDEN,,,155,155,105,16275,UJALA (WHITE),6029,155,,,,,,,,
12-Oct-2019,FALAK STAR ,SENT,GOLDEN,,,300,300,105,31500,UJALA (WHITE),6030,100,150,50,,,,,,
12-Oct-2019,FALAK STAR ,SENT,GOLDEN,,,329,329,105,34545,JANOON (WHITE),6030,280,,49,,,21 VIRUS,,,
12-Oct-2019,MILAP BANGLE,SENT,GOLDEN,,,281,285,105,29505,UJALA (WHITE),6031,131,100,50,,,,,,
12-Oct-2019,MILAP BANGLE,SENT,GOLDEN,,,300,305,105,31500,SHAMA (WHITE),6031,,,300,,,,,,
13-Oct-2019,SAJJAD BANGLE,RECEVIED,GOLDEN,300,,,,,0,GOLA (GOLDEN),4061,150,100,50,,,,,,
13-Oct-2019,AL SHAMS BANGLE,RECEVIED,GOLDEN,150,,,,,0,SHAMA (WHITE),4062,,100,50,,,,,,
13-Oct-2019,SAJJAD BANGLE,RECEVIED,GOLDEN,300,,,,,0,SHAMA (WHITE),4061,150,100,50,,,,,,
13-Oct-2019,NAJID MIRZA,RECEVIED,GOLDEN,320,,,,,0,KANTA BACHA (WHITE),4063,,,,,,,,,
13-Oct-2019,MILAP BANGLE,RECEVIED,GOLDEN,277,,,,,0,TAJ MEHAL (WHITE),4064,150,77,50,,,,,,
13-Oct-2019,MILAP BANGLE,RECEVIED,GOLDEN,300,,,,,0,SAPNA (WHITE),4065,150,100,50,,,,,,
13-Oct-2019,SAJJAD BANGLE,RECEVIED,GOLDEN,300,,,,,0,UJALA (WHITE),4061,150,100,50,,,,,,
13-Oct-2019,SAJJAD BANGLE,RECEVIED,GOLDEN,272,,,,,0,JHALAK (WHITE),4061,136,100,36,,,,,,
13-Oct-2019,AL SHADAB BANGLE,RECEVIED,GOLDEN,300,,,,,0,TAJ MEHAL (WHITE),4066,150,100,50,,,,,,
13-Oct-2019,SAFFAN BANGLE,RECEVIED,GOLDEN,150,,,,,0,GOLA BACHA (WHITE),4067,,,,,,,,,
13-Oct-2019,AMIR REHMANI,RECEVIED,GOLDEN,300,,,,,0,GOLA (WHITE),4068,120,120,60,,,,,,
13-Oct-2019,HASSAN BANGLE,RECEVIED,GOLDEN,150,,,,,0,BARFI (WHITE),4069,50,50,50,,,,,,
13-Oct-2019,HASSAN BANGLE,RECEVIED,GOLDEN,150,,,,,0,KIRAN (BLACK),4069,50,50,50,,,,,,
13-Oct-2019,FALAK STAR ,RECEVIED,GOLDEN,250,,,,,0,CHANDANI (WHITE),4064,100,100,50,,,,,,
13-Oct-2019,RAEES 10 NUMBER,RECEVIED,GOLDEN,50,,,,,0,GOLA (WHITE),4070,,,,50,,,,,
13-Oct-2019,RAEES 10 NUMBER,RECEVIED,GOLDEN,50,,,,,0,KAJAL (WHITE),4070,,,,50,,,,,
13-Oct-2019,RAEES 10 NUMBER,RECEVIED,GOLDEN,50,,,,,0,SADA BHAR (WHITE),4070,,,,50,,,,,
13-Oct-2019,RAEES 10 NUMBER,RECEVIED,GOLDEN,50,,,,,0,NAGIN (WHITE),4070,,,,50,,,,,
13-Oct-2019,FALAK STAR ,RECEVIED,GOLDEN,270,,,,,0,JANOON (WHITE),4071,100,100,70,,,,,,
13-Oct-2019,FALAK STAR ,RECEVIED,GOLDEN,250,,,,,0,GOLA (WHITE),4071,100,100,50,,,,,,
13-Oct-2019,MILAN BANGLE,RECEVIED,GOLDEN,350,,,,,0,NAGIN (WHITE),4072,50,150,150,,,,,,
13-Oct-2019,MILAN BANGLE,RECEVIED,GOLDEN,160,,,,,0,SAPNA (WHITE),4072,110,50,,,,,,,
13-Oct-2019,MILAN BANGLE,RECEVIED,GOLDEN,177,,,,,0,BARFI (WHITE),4072,87,90,,,,,,,
13-Oct-2019,RAEES 10 NUMBER,RECEVIED,GOLDEN,100,,,,,0,UJALA BACHA (WHITE),4073,,,,,,,,,
13-Oct-2019,RAEES 10 NUMBER,RECEVIED,GOLDEN,100,,,,,0,TAJ MEHAL BACHA (WHITE),4073,,,,,,,,,
13-Oct-2019,KASHIF BHAI TAHIR,WASHING ,GOLDEN,,200,,,,0,GOLA (GOLDEN),,100,100,,,,,,,
13-Oct-2019,MILAN BANGLE,WASHING ,GOLDEN,,50,,,,0,F-16 (WHITE),,20,20,10,,,,,,
13-Oct-2019,MILAN BANGLE,WASHING ,GOLDEN,,420,,,,0,JUGNO (WHITE),,210,140,70,,,,,,
13-Oct-2019,MILAN BANGLE,WASHING ,GOLDEN,,100,,,,0,TAJ MEHAL (WHITE),,,,,,100,,,,
13-Oct-2019,MILAN BANGLE,WASHING ,GOLDEN,,100,,,,0,SADA BHAR (WHITE),,,,,,100,,,,
13-Oct-2019,FAIZAN MEMONA,WASHING ,GOLDEN,,200,,,,0,GOLA (BLACK),,,,,200,,,,,
13-Oct-2019,MILAN BANGLE,WASHING ,GOLDEN,,100,,,,0,SADA BHAR (WHITE),,,,,,100,,,,
13-Oct-2019,AL NAWAB BANGLE,WASHING ,GOLDEN,,231,,,,0,GOLA (GOLDEN),,102,60,30,39,,,,,
13-Oct-2019,TAHIR SHAH,WASHING ,GOLDEN,,270,,,,0,GOLA (WHITE),,50,60,60,50,50,,,,
13-Oct-2019,FAIZAN MEMONA,WASHING ,GOLDEN,,300,,,,0,GOLA (BLACK),,100,100,100,,,,,,
13-Oct-2019,AL NOOR BANGLE,WASHING ,GOLDEN,,320,,,,0,NAGIN (WHITE),,320,,,,,,,,
13-Oct-2019,REHAN AMAN,WASHING ,GOLDEN,,300,,,,0,GOLA (GOLDEN),,150,100,50,,,,,,
13-Oct-2019,MILAN BANGLE,WASHING ,GOLDEN,,350,,,,0,GOLA (JAMNI),,150,100,50,50,,,,,
13-Oct-2019,MILAN BANGLE,WASHING ,GOLDEN,,300,,,,0,KANTA (WHITE),,130,100,70,,,,,,
13-Oct-2019,SHERIYAR BANGLE,SENT,GOLDEN,,,120,120,105,12600,BALDAR K BACHA (WHITE),6032,,,,,,,,,
13-Oct-2019,SHERIYAR BANGLE,SENT,GOLDEN,,,120,120,105,12600,CHANDANI BACHA (WHITE),6032,,,,,,,,,
13-Oct-2019,SHERIYAR BANGLE,SENT,GOLDEN,,,53,53,105,5565,MURAI KATTE ,6032,,,,,,,,,
13-Oct-2019,SAJJAD BANGLE,SENT,GOLDEN,,,569,569,105,59745,KAJAL (WHITE),6033,300,169,100,,,130 VIRUS,,,
13-Oct-2019,SAFFAN BANGLE,SENT,GOLDEN,,,200,217,105,21000,BARFI BACHA (WHITE),6034,,,,,,,,,
13-Oct-2019,SAFFAN BANGLE,SENT,GOLDEN,,,99,99,105,10395,GHUNGRO (WHITE),6034,,,,99,,,,,
13-Oct-2019,SAFFAN BANGLE,SENT,GOLDEN,,,300,300,105,31500,NAGIN (WHITE),6035,150,100,50,,,,,,
13-Oct-2019,MILAP BANGLE,SENT,GOLDEN,,,140,143,105,14700,SHAMA (WHITE),6036,,140,,,,50 VIRUS,,,
13-Oct-2019,MILAN BANGLE,SENT,GOLDEN,,,125,125,105,13125,KANTA (WHITE),6037,95,20,10,,,6,VIRUS,,
13-Oct-2019,AL QURESH BANGLE,SENT,GOLDEN,,,500,500,105,52500,GOLA BACHA (GOLDEN),6038,,,,,,,,,
13-Oct-2019,DIL BHAR SHAH,SENT,GOLDEN,,,300,300,105,31500,GOLA (WHITE),6039,100,100,100,,,,,,
13-Oct-2019,FAZAL HAMID,SENT,GOLDEN,,,300,300,105,31500,GOLA (GOLDEN),6040,120,120,60,,,,,,
13-Oct-2019,RAEES 10 NUMBER,SENT,GOLDEN,,,80,109,105,8400,MOR PER BACHA (WHITE),6041,,,,,,,,,
13-Oct-2019,RAEES 10 NUMBER,SENT,GOLDEN,,,100,101,105,10500,NAGIN BACHA (WHITE),6041,,,,,,,,,
13-Oct-2019,NAJID MIRZA,SENT,GOLDEN,,,315,315,105,33075,NAGIN BACHA (WHITE),6042,,,,,,,,,
14-Oct-2019,DIL BHAR SHAH,RECEVIED,GOLDEN,600,,,,,0,GOLA (GOLDEN),4076,300,200,100,,,,,,
14-Oct-2019,AZEEM FAHIM,RECEVIED,GOLDEN,120,,,,,0,TARANG (WHITE),4077,40,40,40,,,,,,
14-Oct-2019,AZEEM FAHIM,RECEVIED,GOLDEN,120,,,,,0,JUGNO (WHITE),4077,40,40,40,,,,,,
14-Oct-2019,MILAN BANGLE,RECEVIED,GOLDEN,409,,,,,0,NAGIN (WHITE),4078,150,159,100,,,,,,
14-Oct-2019,AL NOOR BANGLE,RECEVIED,GOLDEN,300,,,,,0,GOLA (WHITE),4079,,200,100,,,,,,
14-Oct-2019,QAZI AKRAM,RECEVIED,GOLDEN,118,,,,,0,FANOOSE (WHITE),4080,,,,118,,,,,
14-Oct-2019,QAZI AKRAM,RECEVIED,GOLDEN,100,,,,,0,JANOON (WHITE),4080,,,,100,,,,,
14-Oct-2019,SAFFAN BANGLE,RECEVIED,GOLDEN,300,,,,,0,SADA BHAR (WHITE),4081,150,100,50,,,,,,
14-Oct-2019,SAFFAN BANGLE,RECEVIED,GOLDEN,100,,,,,0,TAJ MEHAL (WHITE),4081,,,,100,,,,,
14-Oct-2019,SAFFAN BANGLE,RECEVIED,GOLDEN,50,,,,,0,UJALA (WHITE),4081,,,,,50,,,,
14-Oct-2019,QAZI AKRAM,RECEVIED,GOLDEN,82,,,,,0,BARFI (WHITE),4080,,,,82,,,,,
14-Oct-2019,QAZI AKRAM,RECEVIED,GOLDEN,100,,,,,0,F-16 (WHITE),4080,,,,100,,,,,
14-Oct-2019,SAJJAD BANGLE,RECEVIED,GOLDEN,300,,,,,0,GOLA (GOLDEN),4082,150,100,50,,,,,,
14-Oct-2019,AMIR REHMANI,RECEVIED,GOLDEN,200,,,,,0,GOLA (JAMNI),4083,80,80,40,,,,,,
14-Oct-2019,QAZI AKRAM,RECEVIED,GOLDEN,300,,,,,0,KAJAL (WHITE),4080,150,100,50,,,,,,
14-Oct-2019,SAFFAN BANGLE,WASHING ,GOLDEN,,50,,,,0,NAGIN (WHITE),,,,,50,,,,,
14-Oct-2019,FAIZAN MEMONA,WASHING ,GOLDEN,,200,,,,0,GOLA (BLACK),,,,,,200,,,,
14-Oct-2019,FALAK STAR ,WASHING ,GOLDEN,,250,,,,0,CHANDANI (WHITE),,100,100,50,,,,,,
14-Oct-2019,SAFFAN BANGLE,WASHING ,GOLDEN,,150,,,,0,GOLA BACHA (WHITE),,,,,,,,,,
14-Oct-2019,MILAN BANGLE,WASHING ,GOLDEN,,177,,,,0,BARFI (WHITE),,87,90,,,,,,,
14-Oct-2019,SAFFAN BANGLE,WASHING ,GOLDEN,,70,,,,0,KAJAL BACHA (WHITE),,,,,,,,,,
14-Oct-2019,GOLDEN JUBLEE,WASHING ,GOLDEN,,20,,,,0,GOLA BACHA (WHITE),,,,,,,,,,
14-Oct-2019,SAFFAN BANGLE,WASHING ,GOLDEN,,250,,,,0,F-16 (WHITE),,100,100,50,,,,,,
14-Oct-2019,FAIZAN MEMONA,WASHING ,GOLDEN,,100,,,,0,GOLA BACHA (BLACK),,,,,,,,,,
14-Oct-2019,SAFFAN BANGLE,WASHING ,GOLDEN,,150,,,,0,GOLA (WHITE),,,,,100,50,,,,
14-Oct-2019,SAJJAD BANGLE,WASHING ,GOLDEN,,300,,,,0,NAGIN (WHITE),,150,100,50,,,,,,
14-Oct-2019,SAJJAD BANGLE,WASHING ,GOLDEN,,250,,,,0,TAJ MEHAL (WHITE),,150,100,,,,,,,
14-Oct-2019,MILAN BANGLE,WASHING ,GOLDEN,,409,,,,0,NAGIN (WHITE),,150,159,100,,,,,,
14-Oct-2019,MILAN BANGLE,WASHING ,GOLDEN,,350,,,,0,NAGIN (WHITE),,50,150,150,,,,,,
14-Oct-2019,MILAN BANGLE,WASHING ,GOLDEN,,160,,,,0,SAPNA (WHITE),,110,50,,,,,,,
14-Oct-2019,MAHNOOR BANGLE,WASHING ,GOLDEN,,200,,,,0,GOLA (GOLDEN),,,,,200,,,,,
14-Oct-2019,MILAP BANGLE,WASHING ,GOLDEN,,300,,,,0,SAPNA (WHITE),,150,100,50,,,,,,
14-Oct-2019,REHAN FARHAN,SENT,GOLDEN,,,600,600,105,63000,GOLA BACHA (WHITE),6043,,,,,,,,,
14-Oct-2019,MAKKAH BANGLE,SENT,GOLDEN,,,294,294,105,30870,SAPNA (WHITE),6044,140,98,56,,,,,,
14-Oct-2019,MILAP BANGLE,SENT,GOLDEN,,,200,200,105,21000,KANTA (WHITE),6045,,200,,,,,,,
14-Oct-2019,NEHAL SHAH,SENT,GOLDEN,,,300,300,105,31500,GOLA (GOLDEN),6046,100,100,100,,,,,,
14-Oct-2019,AZEEM FAHIM,SENT,GOLDEN,,,624,624,105,65520,GOLA (WHITE),6047,124,200,300,,,,,,
14-Oct-2019,HINA NAEEM,SENT,GOLDEN,,,31,33,175,5425,BHATTI KARA,6048,,,,,,,,,
14-Oct-2019,SAJJAD BANGLE,SENT,GOLDEN,,,300,300,105,31500,GOLA (GOLDEN),6049,150,100,50,,,,,,
14-Oct-2019,AL SHAMS BANGLE,SENT,GOLDEN,,,300,300,105,31500,KAJAL (WHITE),6050,150,100,50,,,,,,
14-Oct-2019,MILAN BANGLE,SENT,GOLDEN,,,200,205,105,21000,SADA BHAR (WHITE),6051,,,,,200,,,,
14-Oct-2019,MILAN BANGLE,SENT,GOLDEN,,,126,126,105,13230,KANTA (WHITE),6051,126,,,,,,,,
14-Oct-2019,MILAN BANGLE,SENT,GOLDEN,,,210,212,105,22050,JUGNO (WHITE),6051,210,,,,,,,,
14-Oct-2019,AL SHAMS BANGLE,SENT,GOLDEN,,,149,149,105,15645,KAJAL (WHITE),6052,70,30,49,,,26 VIRUS,,,
14-Oct-2019,MILAN BANGLE,SENT,GOLDEN,,,100,100,105,10500,TAJ MEHAL (WHITE),6053,,,,,100,,,,
14-Oct-2019,MILAN BANGLE,SENT,GOLDEN,,,0,2,105,0,SADA BHAR (WHITE),6053,,,,,2,,,,
14-Oct-2019,AL NOOR BANGLE,SENT,GOLDEN,,,570,570,105,59850,NAGIN (WHITE),6054,320,200,50,,,,,,
